date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-11,15:53:11",[  231] ,[ 1515] *,[  789] ,[ 1609] *,[ 1704] *,[ 1130] *,[  713] ,[  439] ,[ 1915] *,[   93] ,20250111_155311_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155311_foto_normalized.npy,0.11401,0.11401,0.11515,0.0759,0.07514,0.07587
"2025-01-11,15:53:27",[  230] ,[ 1514] *,[  788] ,[ 1608] *,[ 1702] *,[ 1129] *,[  713] ,[  439] ,[ 1916] *,[   93] ,20250111_155327_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155327_foto_normalized.npy,0.11439,0.11381,0.11539,0.07652,0.07493,0.07644
"2025-01-11,15:53:39",[  231] ,[ 1514] *,[  789] ,[ 1608] *,[ 1702] *,[ 1129] *,[  713] ,[  439] ,[ 1918] *,[   93] ,20250111_155339_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155339_foto_normalized.npy,0.11379,0.11263,0.11381,0.0758,0.07368,0.0746
"2025-01-11,15:53:54",[  231] ,[ 1513] *,[  789] ,[ 1607] *,[ 1702] *,[ 1128] *,[  713] ,[  439] ,[ 1921] *,[   93] ,20250111_155354_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155354_foto_normalized.npy,0.11357,0.113,0.11339,0.07571,0.07443,0.07485
"2025-01-11,15:54:12",[  231] ,[ 1514] *,[  789] ,[ 1607] *,[ 1703] *,[ 1129] *,[  713] ,[  439] ,[ 1920] *,[   93] ,20250111_155412_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155412_foto_normalized.npy,0.11358,0.11276,0.11395,0.07597,0.07427,0.07517
"2025-01-11,15:54:25",[  229] ,[ 1505] *,[  786] ,[ 1601] *,[ 1696] *,[ 1122] *,[  709] ,[  437] ,[ 1932] *,[   94] ,20250111_155425_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155425_foto_normalized.npy,0.11395,0.11332,0.11502,0.07623,0.07473,0.07626
"2025-01-11,15:54:39",[  227] ,[ 1488] *,[  781] ,[ 1587] *,[ 1682] *,[ 1109] *,[  702] ,[  433] ,[ 1952] *,[   95] ,20250111_155439_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155439_foto_normalized.npy,0.11374,0.113,0.11449,0.07599,0.07425,0.07558
"2025-01-11,15:54:57",[  228] ,[ 1496] *,[  784] ,[ 1593] *,[ 1688] *,[ 1115] *,[  706] ,[  436] ,[ 1941] *,[   94] ,20250111_155457_foto.jpg,bicarbonato,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/bicarbonato/numpy_files/20250111_155457_foto_normalized.npy,0.11409,0.11343,0.11441,0.07639,0.0748,0.07564
"2025-01-10,17:36:42",[  224] ,[ 1476] *,[  764] ,[ 1608] *,[ 1702] *,[ 1133] *,[  708] ,[  438] ,[ 1705] *,[   88] ,20250110_173642_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173642_foto_normalized.npy,0.10731,0.11044,0.11224,0.06736,0.06996,0.07233
"2025-01-10,17:36:51",[  223] ,[ 1470] *,[  763] ,[ 1599] *,[ 1693] *,[ 1127] *,[  705] ,[  436] ,[ 1697] *,[   87] ,20250110_173651_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173651_foto_normalized.npy,0.10882,0.11137,0.1155,0.06853,0.07062,0.07515
"2025-01-10,17:36:59",[  223] ,[ 1471] *,[  764] ,[ 1598] *,[ 1693] *,[ 1127] *,[  705] ,[  437] ,[ 1698] *,[   87] ,20250110_173659_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173659_foto_normalized.npy,0.11007,0.1114,0.1158,0.07028,0.07087,0.07571
"2025-01-10,17:37:06",[  223] ,[ 1471] *,[  763] ,[ 1599] *,[ 1693] *,[ 1127] *,[  705] ,[  436] ,[ 1698] *,[   87] ,20250110_173706_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173706_foto_normalized.npy,0.10788,0.11064,0.1155,0.06759,0.07008,0.07537
"2025-01-10,17:37:13",[  223] ,[ 1470] *,[  764] ,[ 1598] *,[ 1692] *,[ 1125] *,[  704] ,[  436] ,[ 1697] *,[   87] ,20250110_173713_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173713_foto_normalized.npy,0.10993,0.11124,0.11584,0.07,0.07054,0.07552
"2025-01-10,17:37:25",[  223] ,[ 1470] *,[  763] ,[ 1597] *,[ 1691] *,[ 1125] *,[  704] ,[  436] ,[ 1697] *,[   87] ,20250110_173725_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173725_foto_normalized.npy,0.10952,0.11134,0.1158,0.06961,0.07079,0.07544
"2025-01-10,17:37:33",[  223] ,[ 1470] *,[  764] ,[ 1597] *,[ 1691] *,[ 1125] *,[  704] ,[  436] ,[ 1697] *,[   87] ,20250110_173733_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173733_foto_normalized.npy,0.10746,0.10884,0.11257,0.06714,0.0676,0.07169
"2025-01-10,17:37:41",[  223] ,[ 1470] *,[  764] ,[ 1597] *,[ 1690] *,[ 1125] *,[  704] ,[  436] ,[ 1697] *,[   87] ,20250110_173741_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173741_foto_normalized.npy,0.10845,0.11203,0.1158,0.06831,0.07162,0.07575
"2025-01-10,17:37:49",[  224] ,[ 1471] *,[  764] ,[ 1597] *,[ 1691] *,[ 1125] *,[  704] ,[  436] ,[ 1698] *,[   87] ,20250110_173749_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173749_foto_normalized.npy,0.10907,0.11171,0.11573,0.06903,0.07117,0.07565
"2025-01-10,17:37:57",[  223] ,[ 1471] *,[  764] ,[ 1597] *,[ 1691] *,[ 1125] *,[  704] ,[  436] ,[ 1698] *,[   87] ,20250110_173757_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173757_foto_normalized.npy,0.10951,0.11129,0.11457,0.06981,0.07093,0.07454
"2025-01-10,17:38:05",[  223] ,[ 1470] *,[  764] ,[ 1597] *,[ 1691] *,[ 1125] *,[  704] ,[  436] ,[ 1698] *,[   87] ,20250110_173805_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173805_foto_normalized.npy,0.10906,0.11101,0.11413,0.06913,0.07051,0.07393
"2025-01-10,17:38:14",[  223] ,[ 1467] *,[  763] ,[ 1593] *,[ 1690] *,[ 1125] *,[  704] ,[  436] ,[ 1697] *,[   87] ,20250110_173814_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173814_foto_normalized.npy,0.109,0.11118,0.1148,0.06889,0.07059,0.07441
"2025-01-10,17:38:22",[  223] ,[ 1470] *,[  764] ,[ 1596] *,[ 1690] *,[ 1125] *,[  703] ,[  436] ,[ 1697] *,[   87] ,20250110_173822_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173822_foto_normalized.npy,0.10966,0.11093,0.11586,0.06967,0.07025,0.07587
"2025-01-10,17:38:30",[  223] ,[ 1470] *,[  764] ,[ 1595] *,[ 1689] *,[ 1124] *,[  703] ,[  436] ,[ 1697] *,[   87] ,20250110_173830_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173830_foto_normalized.npy,0.10876,0.11076,0.11557,0.06862,0.07021,0.07551
"2025-01-10,17:38:38",[  223] ,[ 1471] *,[  764] ,[ 1596] *,[ 1690] *,[ 1125] *,[  704] ,[  436] ,[ 1697] *,[   87] ,20250110_173838_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173838_foto_normalized.npy,0.11044,0.11163,0.11604,0.07062,0.07106,0.0759
"2025-01-10,17:38:46",[  223] ,[ 1470] *,[  764] ,[ 1596] *,[ 1689] *,[ 1124] *,[  703] ,[  436] ,[ 1696] *,[   87] ,20250110_173846_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173846_foto_normalized.npy,0.11001,0.11226,0.11543,0.07017,0.07176,0.07507
"2025-01-10,17:38:54",[  223] ,[ 1470] *,[  764] ,[ 1595] *,[ 1689] *,[ 1124] *,[  703] ,[  436] ,[ 1696] *,[   87] ,20250110_173854_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173854_foto_normalized.npy,0.10761,0.11172,0.11594,0.06726,0.07112,0.0759
"2025-01-10,17:39:01",[  223] ,[ 1470] *,[  764] ,[ 1595] *,[ 1688] *,[ 1123] *,[  703] ,[  436] ,[ 1696] *,[   87] ,20250110_173901_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173901_foto_normalized.npy,0.10715,0.10986,0.11433,0.06674,0.0688,0.07392
"2025-01-10,17:39:09",[  223] ,[ 1470] *,[  764] ,[ 1595] *,[ 1689] *,[ 1124] *,[  703] ,[  436] ,[ 1697] *,[   87] ,20250110_173909_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173909_foto_normalized.npy,0.10934,0.1111,0.1156,0.06927,0.07042,0.07536
"2025-01-10,17:39:16",[  223] ,[ 1470] *,[  764] ,[ 1595] *,[ 1688] *,[ 1123] *,[  703] ,[  435] ,[ 1695] *,[   87] ,20250110_173916_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173916_foto_normalized.npy,0.10871,0.11152,0.1146,0.06862,0.0708,0.07422
"2025-01-10,17:39:24",[  224] ,[ 1470] *,[  764] ,[ 1595] *,[ 1688] *,[ 1123] *,[  703] ,[  436] ,[ 1697] *,[   87] ,20250110_173924_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173924_foto_normalized.npy,0.10902,0.11189,0.11515,0.06905,0.07152,0.07525
"2025-01-10,17:39:33",[  224] ,[ 1471] *,[  764] ,[ 1594] *,[ 1688] *,[ 1123] *,[  703] ,[  436] ,[ 1696] *,[   87] ,20250110_173933_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173933_foto_normalized.npy,0.1081,0.1117,0.1142,0.06803,0.07133,0.07398
"2025-01-10,17:39:40",[  223] ,[ 1470] *,[  764] ,[ 1594] *,[ 1688] *,[ 1123] *,[  703] ,[  436] ,[ 1696] *,[   87] ,20250110_173940_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173940_foto_normalized.npy,0.10791,0.11224,0.11448,0.06756,0.07177,0.07423
"2025-01-10,17:39:47",[  224] ,[ 1470] *,[  764] ,[ 1594] *,[ 1687] *,[ 1123] *,[  702] ,[  435] ,[ 1694] *,[   86] ,20250110_173947_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173947_foto_normalized.npy,0.10942,0.11175,0.11435,0.06937,0.07113,0.07399
"2025-01-10,17:39:56",[  224] ,[ 1470] *,[  764] ,[ 1594] *,[ 1686] *,[ 1123] *,[  703] ,[  435] ,[ 1695] *,[   87] ,20250110_173956_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_173956_foto_normalized.npy,0.10837,0.11136,0.11475,0.06833,0.0708,0.07467
"2025-01-10,17:40:04",[  224] ,[ 1470] *,[  764] ,[ 1594] *,[ 1687] *,[ 1123] *,[  703] ,[  436] ,[ 1696] *,[   86] ,20250110_174004_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174004_foto_normalized.npy,0.10937,0.1127,0.11439,0.06938,0.07224,0.07396
"2025-01-10,17:40:12",[  224] ,[ 1470] *,[  764] ,[ 1593] *,[ 1687] *,[ 1123] *,[  703] ,[  435] ,[ 1695] *,[   87] ,20250110_174012_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174012_foto_normalized.npy,0.10916,0.1123,0.11439,0.06917,0.07166,0.07378
"2025-01-10,17:40:19",[  223] ,[ 1469] *,[  764] ,[ 1593] *,[ 1686] *,[ 1122] *,[  702] ,[  435] ,[ 1695] *,[   86] ,20250110_174019_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174019_foto_normalized.npy,0.10763,0.11191,0.11489,0.06727,0.0713,0.07455
"2025-01-10,17:40:27",[  224] ,[ 1471] *,[  765] ,[ 1593] *,[ 1687] *,[ 1123] *,[  703] ,[  436] ,[ 1695] *,[   87] ,20250110_174027_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174027_foto_normalized.npy,0.10755,0.1111,0.11447,0.06718,0.07027,0.07416
"2025-01-10,17:40:35",[  223] ,[ 1470] *,[  764] ,[ 1593] *,[ 1687] *,[ 1122] *,[  702] ,[  435] ,[ 1696] *,[   86] ,20250110_174035_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174035_foto_normalized.npy,0.10865,0.11253,0.1153,0.0685,0.07204,0.07506
"2025-01-10,17:40:42",[  224] ,[ 1471] *,[  765] ,[ 1594] *,[ 1687] *,[ 1123] *,[  703] ,[  436] ,[ 1696] *,[   87] ,20250110_174042_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174042_foto_normalized.npy,0.10837,0.11239,0.11549,0.06825,0.072,0.07547
"2025-01-10,17:40:49",[  224] ,[ 1471] *,[  765] ,[ 1593] *,[ 1687] *,[ 1122] *,[  703] ,[  436] ,[ 1697] *,[   86] ,20250110_174049_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174049_foto_normalized.npy,0.10928,0.11213,0.11503,0.06948,0.07185,0.07498
"2025-01-10,17:40:57",[  224] ,[ 1470] *,[  765] ,[ 1593] *,[ 1686] *,[ 1122] *,[  702] ,[  435] ,[ 1693] *,[   87] ,20250110_174057_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174057_foto_normalized.npy,0.10962,0.11268,0.11467,0.06984,0.07239,0.07435
"2025-01-10,17:41:06",[  224] ,[ 1470] *,[  764] ,[ 1593] *,[ 1684] *,[ 1121] *,[  701] ,[  435] ,[ 1692] *,[   86] ,20250110_174106_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174106_foto_normalized.npy,0.10921,0.11228,0.11542,0.06892,0.07152,0.07495
"2025-01-10,17:41:14",[  223] ,[ 1470] *,[  764] ,[ 1592] *,[ 1686] *,[ 1122] *,[  702] ,[  435] ,[ 1694] *,[   86] ,20250110_174114_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174114_foto_normalized.npy,0.1091,0.11187,0.11558,0.06887,0.07117,0.0755
"2025-01-10,17:41:22",[  224] ,[ 1470] *,[  765] ,[ 1592] *,[ 1686] *,[ 1122] *,[  702] ,[  435] ,[ 1694] *,[   86] ,20250110_174122_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174122_foto_normalized.npy,0.10856,0.11143,0.11452,0.06833,0.07087,0.07433
"2025-01-10,17:42:48",[  224] ,[ 1470] *,[  765] ,[ 1592] *,[ 1686] *,[ 1121] *,[  702] ,[  435] ,[ 1694] *,[   86] ,20250110_174248_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174248_foto_normalized.npy,0.10803,0.11094,0.11537,0.06789,0.07025,0.07531
"2025-01-10,17:43:10",[  224] ,[ 1472] *,[  765] ,[ 1593] *,[ 1687] *,[ 1122] *,[  701] ,[  435] ,[ 1694] *,[   86] ,20250110_174310_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174310_foto_normalized.npy,0.10763,0.11061,0.11547,0.06718,0.06973,0.0752
"2025-01-10,17:43:17",[  224] ,[ 1472] *,[  765] ,[ 1593] *,[ 1687] *,[ 1122] *,[  701] ,[  435] ,[ 1696] *,[   86] ,20250110_174317_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174317_foto_normalized.npy,0.10817,0.11158,0.11509,0.06815,0.0712,0.07487
"2025-01-10,17:43:38",[  225] ,[ 1474] *,[  766] ,[ 1594] *,[ 1688] *,[ 1123] *,[  701] ,[  435] ,[ 1695] *,[   86] ,20250110_174338_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174338_foto_normalized.npy,0.10792,0.11255,0.11647,0.06754,0.07196,0.07628
"2025-01-10,17:43:55",[  224] ,[ 1472] *,[  766] ,[ 1592] *,[ 1687] *,[ 1121] *,[  701] ,[  434] ,[ 1700] *,[   86] ,20250110_174355_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174355_foto_normalized.npy,0.10825,0.11185,0.1162,0.06818,0.07121,0.0758
"2025-01-10,17:44:18",[  223] ,[ 1464] *,[  763] ,[ 1585] *,[ 1679] *,[ 1115] *,[  698] ,[  433] ,[ 1710] *,[   87] ,20250110_174418_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174418_foto_normalized.npy,0.10841,0.11174,0.11461,0.06838,0.0713,0.07455
"2025-01-10,17:44:34",[  222] ,[ 1455] *,[  761] ,[ 1578] *,[ 1672] *,[ 1108] *,[  695] ,[  432] ,[ 1721] *,[   87] ,20250110_174434_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174434_foto_normalized.npy,0.10791,0.11086,0.11592,0.06771,0.07,0.07578
"2025-01-10,17:44:47",[  222] ,[ 1458] *,[  762] ,[ 1580] *,[ 1675] *,[ 1111] *,[  696] ,[  432] ,[ 1717] *,[   87] ,20250110_174447_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174447_foto_normalized.npy,0.10744,0.11065,0.11442,0.06749,0.07004,0.07427
"2025-01-10,17:45:02",[  221] ,[ 1452] *,[  760] ,[ 1575] *,[ 1669] *,[ 1105] *,[  692] ,[  430] ,[ 1724] *,[   88] ,20250110_174502_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174502_foto_normalized.npy,0.10764,0.11162,0.11523,0.06744,0.07115,0.07496
"2025-01-10,17:45:18",[  223] ,[ 1465] *,[  764] ,[ 1585] *,[ 1678] *,[ 1115] *,[  698] ,[  433] ,[ 1705] *,[   87] ,20250110_174518_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174518_foto_normalized.npy,0.11011,0.1126,0.11646,0.07047,0.07223,0.07627
"2025-01-10,17:45:34",[  223] ,[ 1464] *,[  763] ,[ 1583] *,[ 1677] *,[ 1113] *,[  697] ,[  433] ,[ 1703] *,[   87] ,20250110_174534_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174534_foto_normalized.npy,0.10773,0.11231,0.11529,0.06748,0.07175,0.07493
"2025-01-10,17:45:51",[  223] ,[ 1462] *,[  764] ,[ 1582] *,[ 1675] *,[ 1112] *,[  696] ,[  432] ,[ 1709] *,[   87] ,20250110_174551_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174551_foto_normalized.npy,0.10825,0.11097,0.11454,0.06822,0.07044,0.07412
"2025-01-10,17:46:37",[  223] ,[ 1463] *,[  764] ,[ 1583] *,[ 1678] *,[ 1113] *,[  696] ,[  432] ,[ 1710] *,[   87] ,20250110_174637_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174637_foto_normalized.npy,0.10895,0.11009,0.1153,0.06895,0.06918,0.07507
"2025-01-10,17:48:06",[  223] ,[ 1460] *,[  765] ,[ 1580] *,[ 1673] *,[ 1110] *,[  696] ,[  433] ,[ 1714] *,[   87] ,20250110_174806_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174806_foto_normalized.npy,0.10718,0.11099,0.11409,0.06687,0.07029,0.07367
"2025-01-10,17:48:31",[  223] ,[ 1457] *,[  764] ,[ 1577] *,[ 1670] *,[ 1107] *,[  694] ,[  432] ,[ 1717] *,[   87] ,20250110_174831_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174831_foto_normalized.npy,0.10763,0.11211,0.11547,0.06744,0.07163,0.0753
"2025-01-10,17:48:44",[  220] ,[ 1441] *,[  759] ,[ 1565] *,[ 1658] *,[ 1095] *,[  688] ,[  428] ,[ 1736] *,[   88] ,20250110_174844_foto.jpg,conchuela,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/conchuela/numpy_files/20250110_174844_foto_normalized.npy,0.10882,0.11208,0.1145,0.06885,0.07155,0.07398
